concurrency	ops/sec(cum)	p50(ms)	p95(ms)	p99(ms)
16.0	70004.2	0.9503797142857143	3.341622142857143	11.109770571428571
16.0	70004.2	0.9503797142857143	3.341622142857143	11.109770571428571
16.0	70004.2	0.9503797142857143	3.341622142857143	11.109770571428571
16.0	70004.2	0.9503797142857143	3.341622142857143	11.109770571428571
24.0	70564.16666666667	1.0432518571428573	5.490388	20.863248000000002
24.0	70564.16666666667	1.0432518571428573	5.490388	20.863248000000002
24.0	70564.16666666667	1.0432518571428573	5.490388	20.863248000000002
24.0	70564.16666666667	1.0432518571428573	5.490388	20.863248000000002
32.0	71849.73333333334	1.1025295714285714	7.6311979999999995	29.690192142857143
32.0	71849.73333333334	1.1025295714285714	7.6311979999999995	29.690192142857143
32.0	71849.73333333334	1.1025295714285714	7.6311979999999995	29.690192142857143
32.0	71849.73333333334	1.1025295714285714	7.6311979999999995	29.690192142857143
40.0	72979.0	1.0087618571428572	10.971450571428573	34.425627142857145
40.0	72979.0	1.0087618571428572	10.971450571428573	34.425627142857145
40.0	72979.0	1.0087618571428572	10.971450571428573	34.425627142857145
40.0	72979.0	1.0087618571428572	10.971450571428573	34.425627142857145
47.0	74460.70000000001	1.0474382857142854	13.721589857142856	39.12702242857143
47.0	74460.70000000001	1.0474382857142854	13.721589857142856	39.12702242857143
47.0	74460.70000000001	1.0474382857142854	13.721589857142856	39.12702242857143
48.0	74333.4	1.0250371428571428	14.089014285714283	40.58111771428572
48.0	74333.4	1.0250371428571428	14.089014285714283	40.58111771428572
48.0	74333.4	1.0250371428571428	14.089014285714283	40.58111771428572
48.0	74333.4	1.0250371428571428	14.089014285714283	40.58111771428572
51.0	74171.0	1.0354361428571426	15.617000857142857	42.12190442857143
51.0	74171.0	1.0354361428571426	15.617000857142857	42.12190442857143
51.0	74171.0	1.0354361428571426	15.617000857142857	42.12190442857143
54.0	74535.96666666666	1.0781798571428571	16.896161714285714	42.66557042857143
54.0	74535.96666666666	1.0781798571428571	16.896161714285714	42.66557042857143
55.0	74524.66666666667	1.0557131428571427	17.19942585714286	43.046432857142854
55.0	74524.66666666667	1.0557131428571427	17.19942585714286	43.046432857142854
55.0	74524.66666666667	1.0557131428571427	17.19942585714286	43.046432857142854
56.0	75164.90000000001	1.096610857142857	17.858445142857143	42.48299557142858
56.0	75164.90000000001	1.096610857142857	17.858445142857143	42.48299557142858
56.0	75164.90000000001	1.096610857142857	17.858445142857143	42.48299557142858
56.0	73908.06666666667	1.120452	17.825953	45.58304957142857
56.0	75164.90000000001	1.096610857142857	17.858445142857143	42.48299557142858
56.0	73908.06666666667	1.120452	17.825953	45.58304957142857
56.0	74658.46666666666	1.1005034285714286	17.239346857142856	44.439540428571426
57.0	74160.70000000001	1.0970634285714287	17.741886285714287	45.323809857142855
58.0	74555.06666666667	1.09548	18.281069	45.1803727142857
58.0	74555.06666666667	1.09548	18.281069	45.1803727142857
58.0	74775.46666666666	1.096226142857143	18.483887857142857	45.458565571428565
59.0	75799.2	1.1336538571428572	18.721224	44.561100571428575
59.0	75799.2	1.1336538571428572	18.721224	44.561100571428575
59.0	75799.2	1.1336538571428572	18.721224	44.561100571428575
59.0	74919.56666666667	1.0692485714285713	18.50886985714286	45.74143114285714
60.0	75507.86666666667	1.0616122857142858	19.160415285714286	44.73453
60.0	75507.86666666667	1.0616122857142858	19.160415285714286	44.73453
60.0	74380.73333333334	1.0949597142857144	19.275162285714288	47.04748928571428
62.0	75297.06666666667	1.1049895714285713	20.13402328571428	47.038631
62.0	75297.06666666667	1.1049895714285713	20.13402328571428	47.038631
63.0	75570.03333333334	1.1466061428571428	20.778941142857143	45.12890942857143
63.0	75570.03333333334	1.1466061428571428	20.778941142857143	45.12890942857143
63.0	75570.03333333334	1.1466061428571428	20.778941142857143	45.12890942857143
