concurrency	ops/sec(cum)	p50(ms)	p95(ms)	p99(ms)
16.0	77089.56666666667	0.7676451428571429	3.0837695714285718	11.16595042857143
16.0	77089.56666666667	0.7676451428571429	3.0837695714285718	11.16595042857143
16.0	77089.56666666667	0.7676451428571429	3.0837695714285718	11.16595042857143
16.0	77089.56666666667	0.7676451428571429	3.0837695714285718	11.16595042857143
24.0	79096.26666666666	0.8058821428571429	5.168813571428572	20.442124714285715
24.0	79096.26666666666	0.8058821428571429	5.168813571428572	20.442124714285715
24.0	79096.26666666666	0.8058821428571429	5.168813571428572	20.442124714285715
24.0	79096.26666666666	0.8058821428571429	5.168813571428572	20.442124714285715
32.0	81241.66666666667	0.8514604285714286	7.591532	25.73994657142857
32.0	81241.66666666667	0.8514604285714286	7.591532	25.73994657142857
32.0	81241.66666666667	0.8514604285714286	7.591532	25.73994657142857
32.0	81241.66666666667	0.8514604285714286	7.591532	25.73994657142857
40.0	82763.40000000001	0.8574338571428569	10.552666571428572	32.163575571428574
40.0	82763.40000000001	0.8574338571428569	10.552666571428572	32.163575571428574
40.0	82763.40000000001	0.8574338571428569	10.552666571428572	32.163575571428574
40.0	82763.40000000001	0.8574338571428569	10.552666571428572	32.163575571428574
47.0	83555.26666666666	0.9089225714285714	13.042046285714283	35.995073857142856
47.0	83555.26666666666	0.9089225714285714	13.042046285714283	35.995073857142856
47.0	83555.26666666666	0.9089225714285714	13.042046285714283	35.995073857142856
48.0	83116.53333333334	0.9354725714285713	13.524486714285715	36.079834142857145
48.0	83116.53333333334	0.9354725714285713	13.524486714285715	36.079834142857145
48.0	83116.53333333334	0.9354725714285713	13.524486714285715	36.079834142857145
48.0	83116.53333333334	0.9354725714285713	13.524486714285715	36.079834142857145
51.0	84509.43333333333	0.9562455714285714	14.557867285714284	37.292761142857145
51.0	84509.43333333333	0.9562455714285714	14.557867285714284	37.292761142857145
51.0	84509.43333333333	0.9562455714285714	14.557867285714284	37.292761142857145
54.0	84250.86666666667	0.9493725714285713	15.900824285714284	38.92577185714286
54.0	84250.86666666667	0.9493725714285713	15.900824285714284	38.92577185714286
55.0	85068.23333333334	1.0001355714285716	15.891607142857142	39.61816357142857
55.0	85068.23333333334	1.0001355714285716	15.891607142857142	39.61816357142857
55.0	85068.23333333334	1.0001355714285716	15.891607142857142	39.61816357142857
56.0	84709.26666666668	0.9948220000000001	16.653916857142857	38.420286714285716
56.0	84709.26666666668	0.9948220000000001	16.653916857142857	38.420286714285716
56.0	84709.26666666668	0.9948220000000001	16.653916857142857	38.420286714285716
56.0	84060.66666666666	0.9711261428571428	16.704935285714285	39.88403557142857
56.0	84709.26666666668	0.9948220000000001	16.653916857142857	38.420286714285716
56.0	84060.66666666666	0.9711261428571428	16.704935285714285	39.88403557142857
56.0	84370.13333333333	0.9819870000000002	16.560451285714286	39.32030971428571
57.0	83924.80000000002	0.9645094285714285	16.919572142857138	41.090618285714285
58.0	84356.29999999999	0.9701511428571428	17.619402285714283	40.97050828571429
58.0	84356.29999999999	0.9701511428571428	17.619402285714283	40.97050828571429
58.0	84203.73333333334	0.9876984285714284	17.427981857142857	41.27034328571428
59.0	85343.7	0.9859227142857143	17.65577142857143	39.79241228571429
59.0	85343.7	0.9859227142857143	17.65577142857143	39.79241228571429
59.0	85343.7	0.9859227142857143	17.65577142857143	39.79241228571429
59.0	84117.63333333333	0.9764905714285714	17.864189000000003	41.02661957142857
60.0	84621.33333333334	0.9962872857142856	18.157206	40.95067042857142
60.0	84621.33333333334	0.9962872857142856	18.157206	40.95067042857142
60.0	83908.93333333333	0.9872018571428571	18.258743	41.55011457142857
62.0	84740.09999999999	1.0190297142857143	18.687092142857143	42.14951785714286
62.0	84740.09999999999	1.0190297142857143	18.687092142857143	42.14951785714286
63.0	84850.03333333334	1.050082	19.162112142857143	40.907640428571426
63.0	84850.03333333334	1.050082	19.162112142857143	40.907640428571426
63.0	84850.03333333334	1.050082	19.162112142857143	40.907640428571426
