concurrency	ops/sec(cum)	p50(ms)	p95(ms)	p99(ms)
16.0	82384.36666666667	0.681118	2.963991142857143	11.828099571428572
16.0	82384.36666666667	0.681118	2.963991142857143	11.828099571428572
16.0	82384.36666666667	0.681118	2.963991142857143	11.828099571428572
16.0	82384.36666666667	0.681118	2.963991142857143	11.828099571428572
24.0	87209.76666666666	0.7962025714285714	4.814465428571428	18.972924857142857
24.0	87209.76666666666	0.7962025714285714	4.814465428571428	18.972924857142857
24.0	87209.76666666666	0.7962025714285714	4.814465428571428	18.972924857142857
24.0	87209.76666666666	0.7962025714285714	4.814465428571428	18.972924857142857
32.0	89488.5	0.9859332857142858	7.2035290000000005	22.802109
32.0	89488.5	0.9859332857142858	7.2035290000000005	22.802109
32.0	89488.5	0.9859332857142858	7.2035290000000005	22.802109
32.0	89488.5	0.9859332857142858	7.2035290000000005	22.802109
40.0	90586.36666666667	1.1064242857142856	9.684820714285715	25.710552714285715
40.0	90586.36666666667	1.1064242857142856	9.684820714285715	25.710552714285715
40.0	90586.36666666667	1.1064242857142856	9.684820714285715	25.710552714285715
40.0	90586.36666666667	1.1064242857142856	9.684820714285715	25.710552714285715
47.0	90578.53333333334	1.2459975714285716	11.918114142857144	29.407509285714287
47.0	90578.53333333334	1.2459975714285716	11.918114142857144	29.407509285714287
47.0	90578.53333333334	1.2459975714285716	11.918114142857144	29.407509285714287
48.0	91446.90000000001	1.2696021428571427	12.651091857142857	27.246259428571427
48.0	91446.90000000001	1.2696021428571427	12.651091857142857	27.246259428571427
48.0	91446.90000000001	1.2696021428571427	12.651091857142857	27.246259428571427
48.0	91446.90000000001	1.2696021428571427	12.651091857142857	27.246259428571427
51.0	91085.66666666667	1.2689244285714285	13.255519999999999	31.02681328571429
51.0	91085.66666666667	1.2689244285714285	13.255519999999999	31.02681328571429
51.0	91465.63333333333	1.2387371428571428	13.548367142857144	32.363339714285715
51.0	91085.66666666667	1.2689244285714285	13.255519999999999	31.02681328571429
51.0	91465.63333333333	1.2387371428571428	13.548367142857144	32.363339714285715
53.0	91171.16666666667	1.2264704285714285	14.006614142857144	32.69921385714286
53.0	91171.16666666667	1.2264704285714285	14.006614142857144	32.69921385714286
53.0	90879.96666666666	1.1626565714285715	14.300070142857143	32.44859985714286
54.0	90195.53333333333	1.200457714285714	14.794697142857142	31.38181485714286
55.0	92196.23333333334	1.3809817142857141	14.175438285714284	31.306643285714284
55.0	92196.23333333334	1.3809817142857141	14.175438285714284	31.306643285714284
55.0	92208.13333333333	1.234179	14.632819571428572	33.595896571428575
55.0	92196.23333333334	1.3809817142857141	14.175438285714284	31.306643285714284
55.0	92208.13333333333	1.234179	14.632819571428572	33.595896571428575
55.0	90800.59999999999	1.184134	15.494620571428571	31.47367485714286
56.0	92457.53333333334	1.4628791428571428	14.333000999999998	30.433713428571426
56.0	92457.53333333334	1.4628791428571428	14.333000999999998	30.433713428571426
56.0	92457.53333333334	1.4628791428571428	14.333000999999998	30.433713428571426
56.0	92457.53333333334	1.4628791428571428	14.333000999999998	30.433713428571426
56.0	91195.7	1.1923671428571427	15.94858542857143	30.716821285714285
57.0	92106.03333333333	1.3265857142857145	15.197148857142855	32.772543285714285
57.0	92106.03333333333	1.3265857142857145	15.197148857142855	32.772543285714285
57.0	91001.56666666668	1.1623834285714287	16.54290957142857	30.479108428571433
59.0	91500.56666666667	1.458959142857143	15.295340999999999	33.679965857142854
59.0	91500.56666666667	1.458959142857143	15.295340999999999	33.679965857142854
59.0	91689.16666666667	1.3079697142857143	15.966195857142855	33.072190285714285
59.0	91500.56666666667	1.458959142857143	15.295340999999999	33.679965857142854
59.0	91689.16666666667	1.3079697142857143	15.966195857142855	33.072190285714285
63.0	92378.36666666667	1.5392834285714285	16.66898757142857	33.69614128571428
63.0	92378.36666666667	1.5392834285714285	16.66898757142857	33.69614128571428
63.0	92378.36666666667	1.5392834285714285	16.66898757142857	33.69614128571428
