concurrency	ops/sec(cum)	p50(ms)	p95(ms)	p99(ms)
16.0	75144.59999999999	0.9322575714285714	2.7875897142857142	17.240186714285716
16.0	75144.59999999999	0.9322575714285714	2.7875897142857142	17.240186714285716
16.0	75144.59999999999	0.9322575714285714	2.7875897142857142	17.240186714285716
16.0	75144.59999999999	0.9322575714285714	2.7875897142857142	17.240186714285716
24.0	77065.45	1.3959377142857143	8.354968714285715	18.518390142857147
24.0	77065.45	1.3959377142857143	8.354968714285715	18.518390142857147
24.0	77065.45	1.3959377142857143	8.354968714285715	18.518390142857147
24.0	77065.45	1.3959377142857143	8.354968714285715	18.518390142857147
32.0	76807.49999999999	1.8872795714285715	14.316921285714287	21.37748
32.0	76807.49999999999	1.8872795714285715	14.316921285714287	21.37748
32.0	76807.49999999999	1.8872795714285715	14.316921285714287	21.37748
32.0	76807.49999999999	1.8872795714285715	14.316921285714287	21.37748
40.0	77089.74999999999	2.2918881428571427	16.65318528571429	22.408875714285717
40.0	77089.74999999999	2.2918881428571427	16.65318528571429	22.408875714285717
40.0	77089.74999999999	2.2918881428571427	16.65318528571429	22.408875714285717
40.0	77089.74999999999	2.2918881428571427	16.65318528571429	22.408875714285717
46.0	77482.70000000001	2.767857142857143	17.97289442857143	23.364512571428573
46.0	77482.70000000001	2.767857142857143	17.97289442857143	23.364512571428573
47.0	77161.95	2.7487470000000003	18.091041571428573	23.48131685714286
47.0	77161.95	2.7487470000000003	18.091041571428573	23.48131685714286
47.0	77161.95	2.7487470000000003	18.091041571428573	23.48131685714286
48.0	76934.65	2.7192700000000007	18.275017	23.68864614285714
48.0	76934.65	2.7192700000000007	18.275017	23.68864614285714
48.0	76934.65	2.7192700000000007	18.275017	23.68864614285714
48.0	77328.85	2.769976428571429	18.342103142857145	23.746628571428573
48.0	76934.65	2.7192700000000007	18.275017	23.68864614285714
48.0	77328.85	2.769976428571429	18.342103142857145	23.746628571428573
50.0	76889.35	3.060162857142857	18.599310142857142	23.872488
50.0	76889.35	3.060162857142857	18.599310142857142	23.872488
51.0	77303.84999999999	3.0970081428571428	18.689660857142858	24.12039014285714
51.0	77303.84999999999	3.0970081428571428	18.689660857142858	24.12039014285714
51.0	77303.84999999999	3.0970081428571428	18.689660857142858	24.12039014285714
51.0	77180.40000000001	3.102554714285714	18.575765	23.73105571428572
52.0	76891.7	3.1485288571428574	18.903358142857144	23.776125571428572
52.0	76891.7	3.1485288571428574	18.903358142857144	23.776125571428572
52.0	76647.90000000001	2.9575400000000003	18.73156757142857	24.676895285714288
53.0	76797.90000000001	3.040282714285714	18.771270428571427	24.281869714285712
54.0	77638.3	3.169661	18.88791785714286	24.61213442857143
54.0	77638.3	3.169661	18.88791785714286	24.61213442857143
54.0	77072.90000000001	3.1064275714285716	18.935579714285716	24.721596428571427
55.0	76846.59999999999	3.1556777142857144	19.081772857142855	25.221836285714286
55.0	76846.59999999999	3.1556777142857144	19.081772857142855	25.221836285714286
55.0	76846.59999999999	3.1556777142857144	19.081772857142855	25.221836285714286
55.0	76879.8	3.3130421428571424	19.198110285714286	25.148050571428573
56.0	77170.75	3.4888497142857138	19.30669685714286	24.575567714285715
56.0	77170.75	3.4888497142857138	19.30669685714286	24.575567714285715
56.0	77170.75	3.4888497142857138	19.30669685714286	24.575567714285715
56.0	77170.75	3.4888497142857138	19.30669685714286	24.575567714285715
59.0	77106.15	3.615991571428572	19.482393142857145	25.163413428571427
59.0	77106.15	3.615991571428572	19.482393142857145	25.163413428571427
59.0	77106.15	3.615991571428572	19.482393142857145	25.163413428571427
63.0	77003.4	3.8634071428571426	19.921436285714286	25.894331285714284
63.0	77003.4	3.8634071428571426	19.921436285714286	25.894331285714284
63.0	77003.4	3.8634071428571426	19.921436285714286	25.894331285714284
