concurrency	ops/sec(cum)	p50(ms)	p95(ms)	p99(ms)
16.0	75638.1	0.9162167142857144	2.0872067142857142	17.342377142857142
16.0	75638.1	0.9162167142857144	2.0872067142857142	17.342377142857142
16.0	75638.1	0.9162167142857144	2.0872067142857142	17.342377142857142
16.0	75638.1	0.9162167142857144	2.0872067142857142	17.342377142857142
24.0	76476.25	1.2969334285714287	8.411405285714284	18.853317285714287
24.0	76476.25	1.2969334285714287	8.411405285714284	18.853317285714287
24.0	76476.25	1.2969334285714287	8.411405285714284	18.853317285714287
24.0	76476.25	1.2969334285714287	8.411405285714284	18.853317285714287
31.0	76605.0	1.8751351428571428	13.71320685714286	21.229136
31.0	76605.0	1.8751351428571428	13.71320685714286	21.229136
31.0	76605.0	1.8751351428571428	13.71320685714286	21.229136
32.0	76751.5	1.851612	14.374639714285715	21.353274142857142
32.0	76751.5	1.851612	14.374639714285715	21.353274142857142
32.0	76751.5	1.851612	14.374639714285715	21.353274142857142
32.0	76751.5	1.851612	14.374639714285715	21.353274142857142
35.0	76892.79999999999	2.0549265714285716	15.539680857142857	21.934186
35.0	76892.79999999999	2.0549265714285716	15.539680857142857	21.934186
35.0	76905.9	2.082575142857143	15.22156742857143	21.73273957142857
35.0	76892.79999999999	2.0549265714285716	15.539680857142857	21.934186
35.0	76905.9	2.082575142857143	15.22156742857143	21.73273957142857
36.0	77291.85	2.1242825714285716	16.11794342857143	22.105824000000002
37.0	76713.85	2.174617714285714	16.195083285714286	22.34377742857143
37.0	76713.85	2.174617714285714	16.195083285714286	22.34377742857143
37.0	77068.95	2.114732	16.365197285714284	22.150628571428573
38.0	76889.5	2.1014884285714284	16.625928857142856	22.296236571428572
39.0	76768.5	2.2280898571428573	16.942144285714285	22.47866014285714
39.0	76768.5	2.2280898571428573	16.942144285714285	22.47866014285714
39.0	77100.4	2.294509714285714	16.482559714285713	22.523531428571427
39.0	76768.5	2.2280898571428573	16.942144285714285	22.47866014285714
39.0	77100.4	2.294509714285714	16.482559714285713	22.523531428571427
39.0	77086.49999999999	2.3339961428571425	16.620414857142855	22.38147228571429
40.0	77099.65	2.2170635714285716	17.036956142857143	22.452399714285715
40.0	77099.65	2.2170635714285716	17.036956142857143	22.452399714285715
40.0	77099.65	2.2170635714285716	17.036956142857143	22.452399714285715
40.0	77099.65	2.2170635714285716	17.036956142857143	22.452399714285715
40.0	76457.65000000001	2.346148857142857	17.192073714285716	22.660940000000004
41.0	76318.55	2.4370854285714287	17.245850142857144	22.771482142857142
41.0	76318.55	2.4370854285714287	17.245850142857144	22.771482142857142
43.0	76775.3	2.4873348571428573	17.548288142857142	23.08670342857143
43.0	76775.3	2.4873348571428573	17.548288142857142	23.08670342857143
43.0	76931.40000000001	2.5203074285714284	17.603613857142854	22.965667571428572
43.0	76775.3	2.4873348571428573	17.548288142857142	23.08670342857143
43.0	76931.40000000001	2.5203074285714284	17.603613857142854	22.965667571428572
47.0	77074.6	2.788948142857143	18.270083285714286	23.35527457142857
47.0	77074.6	2.788948142857143	18.270083285714286	23.35527457142857
47.0	77074.6	2.788948142857143	18.270083285714286	23.35527457142857
48.0	77017.5	2.844138	18.294133714285717	23.697798714285717
48.0	77017.5	2.844138	18.294133714285717	23.697798714285717
48.0	77017.5	2.844138	18.294133714285717	23.697798714285717
48.0	77017.5	2.844138	18.294133714285717	23.697798714285717
56.0	76775.1	3.2867964285714284	19.187284714285717	24.956525142857146
56.0	76775.1	3.2867964285714284	19.187284714285717	24.956525142857146
56.0	76775.1	3.2867964285714284	19.187284714285717	24.956525142857146
56.0	76775.1	3.2867964285714284	19.187284714285717	24.956525142857146
