ops/sec(cum)	p50(ms)	p99(ms)	skews
33210.0	4.937499999999999	35.525000000000006	0
57046.5	2.5875	25.562499999999996	0.7
77019.5	2.525	20.3125	0.9
89899.6	3.1125	15.55	0.99
102625.2	1.9125	7.612500000000001	1.1
89133.40000000001	2.6249999999999996	17.25	1.2
82619.09999999999	2.4250000000000003	16.325	1.3
56759.200000000004	8.0625	33.2875	1.4
