ops/sec(cum)	p50(ms)	p99(ms)	skews
35065.0	4.550000000000001	33.85	0
35594.0	4.175	27.162500000000005	0.7
21854.499999999996	1.5875000000000001	534.8	0.9
12807.6	1.6124999999999998	302.0	0.99
5745.400000000001	2.0375	704.6000000000001	1.1
3433.8	2.525	599.8	1.2
2535.4	2.6875	704.6000000000001	1.3
1890.9	2.9375000000000004	1208.0	1.4
