ops/sec(cum)	p50(ms)	p99(ms)	skews
22912.399999999998	2.35	102.27499999999999	0
23341.5	2.475	39.800000000000004	0.7
17989.9	2.35	24.775	0.9
16447.6	2.075	421.5	0.99
10143.099999999999	3.3125000000000004	604.0	1.1
7488.700000000001	4.1	637.5	1.2
6328.799999999999	4.7749999999999995	838.8999999999999	1.3
5126.3	6.1625000000000005	1409.2999999999997	1.4
