ops/sec(cum)	p50(ms)	p99(ms)	skews
7767.299999999999	19.525000000000002	28.062500000000004	0
15306.9	15.7375	50.29999999999999	0.7
25479.000000000004	7.675	51.0875	0.9
36260.2	3.15	37.699999999999996	0.99
56350.5	2.0374999999999996	22.162499999999998	1.1
80310.90000000001	1.9499999999999997	11.7	1.2
63989.20000000001	2.9875000000000003	9.025	1.3
108063.4	2.7125	11.049999999999999	1.4
