ops/sec(cum)	p50(ms)	p99(ms)	skews
23151.9	10.2	51.0875	0
20790.2	4.25	125.82499999999999	0.7
10061.4	2.5	239.10000000000002	0.9
3245.4	3.05	654.3000000000001	0.99
1310.3000000000002	86.525	1300.2625	1.1
287.1	341.8125	10670.3	1.2
207.6	838.875	7952.4	1.3
415.59999999999997	5.375	13220.425	1.4
