ops/sec(cum)	p50(ms)	p99(ms)	skews
25437.3	17.5125	64.475	0
24003.7	12.849999999999998	48.199999999999996	0.5
22885.1	6.1	32.675	0.7
15225.5	2.1625	28.325000000000003	0.9
6564.599999999999	2.3499999999999996	318.8	0.99
3558.4999999999995	2.7750000000000004	24.374999999999996	1.1
1819.8999999999999	3.1500000000000004	738.1999999999999	1.2
1247.7	3.325	1140.8999999999999	1.3
1019.0	3.625	738.1999999999999	1.4
835.9	3.575	1140.8999999999999	1.5
