ops/sec(cum)	p50(ms)	p99(ms)	skews
8085.599999999999	11.549999999999999	33.324999999999996	0
8436.9	4.4625	1161.8625	0.7
3473.4	2.825	465.6000000000001	0.9
1669.7	3.6624999999999996	897.5999999999999	0.99
937.3000000000001	5.937499999999999	1744.7999999999997	1.1
655.4	9.1	1342.2	1.2
529.9	13.774999999999999	1879.0	1.3
516.9000000000001	15.799999999999999	1568.6625000000001	1.4
