ops/sec(cum)	p50(ms)	p99(ms)	skews
78693.2	3.5500000000000003	14.887500000000001	0
78477.6	3.5999999999999996	14.700000000000001	0.5
78175.4	4.449999999999999	17.8	0.7
77686.90000000001	4.925000000000001	21.225	0.9
78547.7	3.725	15.325000000000001	0.99
77330.6	4.9750000000000005	22.025	1.1
73409.99999999999	2.1125	9.275	1.2
63270.0	4.875	22.674999999999997	1.3
66112.6	2.7000000000000006	11.674999999999999	1.4
44607.9	4.3	16.224999999999998	1.5
