ops/sec(cum)	p50(ms)	p99(ms)	skews
44601.49999999999	8.05	28.35	0
54560.4	6.2749999999999995	25.15	0.5
64148.1	5.05	20.95	0.7
81785.6	4.025	15.937499999999998	0.9
93349.3	2.8500000000000005	10.6	0.99
105938.8	1.7625	6.312500000000001	1.1
114778.09999999999	2.2	7.062499999999999	1.2
118131.9	2.5500000000000003	8.2875	1.3
112279.9	1.8250000000000002	6.7	1.4
118120.79999999999	2.1	7.449999999999999	1.5
